id_funcionario,idade,faixa_etaria,genero,estado_civil,departamento,cargo,nivel_cargo,nivel_cargo_cod,area_formacao,nivel_educacao,renda_mensal,faixa_renda,taxa_diaria,taxa_horaria,perc_aumento_salarial,nivel_stock_option,anos_empresa,anos_cargo_atual,anos_desde_ultima_promocao,anos_mesmo_gestor,anos_experiencia_total,qtd_empresas_anteriores,horas_extras,frequencia_viagem,distancia_casa_km,treinamentos_ultimo_ano,perc_carreira_empresa,media_anos_por_empresa_anterior,indice_estagnacao_cargo,custo_reposicao_est,score_risco,nivel_risco,flag_horas_extras,flag_sem_promocao_3a,flag_distancia_alta,flag_satisfacao_baixa,flag_renda_abaixo_mediana,attrition
453,40,36–45,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Medical,Técnico,7457,Q3 — Média-Alta,1124,57,22,3,4,3,0,2,6,2,1,Viaja Raramente,1,2,0.6667,1.0,0.75,67113,1,Baixo,1,0,0,0,0,0
454,29,26–35,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Other,Mestrado,2119,Q1 — Baixa,318,77,11,0,7,7,0,7,7,1,1,Viaja Raramente,8,4,1.0,0.0,1.0,12714,3,Médio,1,0,0,1,1,1
455,29,26–35,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Other,Doutorado,3983,Q2 — Média-Baixa,738,30,17,0,3,2,2,2,4,0,0,Viaja Raramente,9,2,0.75,,0.6667,23898,1,Baixo,0,0,0,0,1,0
456,30,26–35,Feminino,Divorciado(a),Sales,Sales Executive,Pleno,2,Marketing,Graduação,6118,Q3 — Média-Alta,570,30,13,3,10,9,1,2,10,1,0,Viaja Raramente,5,2,1.0,0.0,0.9,55062,0,Baixo,0,0,0,0,0,0
458,27,26–35,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,6214,Q3 — Média-Alta,1130,56,18,1,8,7,0,7,8,1,0,Viaja Raramente,8,3,1.0,0.0,0.875,55926,1,Baixo,0,0,0,1,0,0
460,37,36–45,Masculino,Divorciado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Técnico,6347,Q3 — Média-Alta,1192,61,16,2,6,2,0,4,8,7,0,Viaja Raramente,5,2,0.75,0.29,0.3333,57123,0,Baixo,0,0,0,0,0,0
461,38,36–45,Masculino,Divorciado(a),Research & Development,Research Director,Sênior,3,Life Sciences,Técnico,11510,Q4 — Alta,343,92,14,1,11,10,2,9,12,0,1,Viaja Raramente,15,3,0.9167,,0.9091,138120,1,Baixo,1,0,0,0,0,0
462,31,26–35,Feminino,Solteiro(a),Research & Development,Manufacturing Director,Sênior,3,Medical,Mestrado,7143,Q3 — Média-Alta,1232,39,14,0,11,9,4,10,11,1,1,Viaja Raramente,7,2,1.0,0.0,0.8182,85716,2,Médio,1,1,0,0,0,0
463,29,26–35,Feminino,Divorciado(a),Sales,Sales Executive,Pleno,2,Marketing,Ensino Médio,8268,Q3 — Média-Alta,144,39,14,2,7,7,1,7,7,1,1,Viaja Raramente,10,2,1.0,0.0,1.0,74412,2,Médio,1,0,0,1,0,0
464,35,26–35,Masculino,Solteiro(a),Research & Development,Manufacturing Director,Sênior,3,Technical Degree,Mestrado,8095,Q3 — Média-Alta,1296,62,13,0,16,6,0,13,17,0,0,Viaja Raramente,5,5,0.9412,,0.375,97140,1,Baixo,0,0,0,1,0,0
465,23,18–25,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Ensino Médio,2904,Q1 — Baixa,1309,83,12,2,4,2,0,2,4,1,0,Viaja Raramente,26,2,1.0,0.0,0.5,17424,2,Médio,0,0,1,0,1,0
466,41,36–45,Masculino,Solteiro(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Graduação,6032,Q3 — Média-Alta,483,95,15,0,5,4,1,2,8,6,1,Viaja Raramente,6,3,0.625,0.5,0.8,54288,2,Médio,1,0,0,1,0,0
467,47,46–55,Masculino,Solteiro(a),Sales,Sales Representative,Pleno,2,Medical,Ensino Médio,2976,Q2 — Média-Baixa,1309,99,19,0,0,0,0,0,5,3,0,Viaja Frequentemente,4,3,0.0,1.67,,26784,1,Baixo,0,0,0,0,1,0
468,42,36–45,Feminino,Solteiro(a),Research & Development,Research Director,Especialista,4,Life Sciences,Doutorado,15992,Q4 — Alta,810,44,14,0,1,0,0,0,16,2,0,Viaja Raramente,23,2,0.0625,7.5,0.0,287856,1,Baixo,0,0,1,0,0,0
469,29,26–35,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Graduação,4649,Q2 — Média-Baixa,746,61,14,1,4,3,0,2,4,1,0,Sem Viagem,2,3,1.0,0.0,0.75,41841,1,Baixo,0,0,0,0,1,0
470,42,36–45,Masculino,Divorciado(a),Human Resources,Human Resources,Júnior,1,Technical Degree,Ensino Médio,2696,Q1 — Baixa,544,52,11,1,3,2,1,0,4,0,1,Viaja Raramente,2,5,0.75,,0.6667,16176,2,Médio,1,0,0,0,1,0
471,32,26–35,Feminino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,2370,Q1 — Baixa,1062,75,13,1,8,0,0,7,8,1,0,Viaja Raramente,2,4,1.0,0.0,0.0,14220,2,Médio,0,0,0,1,1,0
473,48,46–55,Feminino,Casado(a),Sales,Manager,Sênior,3,Medical,Ensino Médio,12504,Q4 — Alta,530,91,21,1,0,0,0,0,15,3,0,Viaja Raramente,29,3,0.0,5.0,,150048,1,Baixo,0,0,1,0,0,0
474,37,36–45,Masculino,Divorciado(a),Research & Development,Research Scientist,Pleno,2,Medical,Graduação,5974,Q3 — Média-Alta,1319,51,13,2,7,7,6,7,13,4,1,Viaja Raramente,6,2,0.5385,1.5,1.0,53766,3,Médio,1,1,0,1,0,0
475,30,26–35,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Technical Degree,Técnico,4736,Q2 — Média-Baixa,641,85,12,1,2,2,2,2,4,7,1,Sem Viagem,25,2,0.5,0.29,1.0,42624,3,Médio,1,0,1,0,1,0
476,26,26–35,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Graduação,5296,Q3 — Média-Alta,933,57,17,1,8,7,7,7,8,1,0,Viaja Raramente,1,3,1.0,0.0,0.875,47664,1,Baixo,0,1,0,0,0,0
477,42,36–45,Masculino,Solteiro(a),Research & Development,Healthcare Representative,Pleno,2,Other,Mestrado,6781,Q3 — Média-Alta,1332,98,23,0,1,0,0,0,14,3,0,Viaja Raramente,2,6,0.0714,4.33,0.0,61029,0,Baixo,0,0,0,0,0,0
478,21,18–25,Feminino,Solteiro(a),Sales,Sales Representative,Júnior,1,Technical Degree,Ensino Médio,2174,Q1 — Baixa,756,99,11,0,3,2,1,2,3,1,1,Viaja Frequentemente,1,3,1.0,0.0,0.6667,13044,3,Médio,1,0,0,1,1,1
479,36,36–45,Feminino,Solteiro(a),Sales,Sales Executive,Pleno,2,Medical,Doutorado,6653,Q3 — Média-Alta,845,45,15,0,1,0,0,0,7,4,0,Sem Viagem,1,6,0.1429,1.5,0.0,59877,0,Baixo,0,0,0,0,0,0
481,36,36–45,Masculino,Casado(a),Sales,Sales Executive,Sênior,3,Medical,Mestrado,9699,Q4 — Alta,541,48,11,1,13,9,1,12,16,4,0,Viaja Frequentemente,3,2,0.8125,0.75,0.6923,116388,0,Baixo,0,0,0,0,0,0
482,57,55+,Masculino,Casado(a),Research & Development,Healthcare Representative,Pleno,2,Medical,Mestrado,6755,Q3 — Média-Alta,593,88,11,0,3,2,1,2,15,2,0,Viaja Raramente,1,2,0.2,6.0,0.6667,60795,0,Baixo,0,0,0,0,0,0
483,40,36–45,Feminino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Mestrado,2213,Q1 — Baixa,1171,46,13,1,7,7,1,7,10,3,1,Viaja Raramente,10,3,0.7,1.0,1.0,13278,2,Médio,1,0,0,0,1,0
484,21,18–25,Masculino,Solteiro(a),Sales,Sales Representative,Júnior,1,Medical,Técnico,2610,Q1 — Baixa,895,39,24,0,3,2,2,2,3,1,0,Sem Viagem,9,3,1.0,0.0,0.6667,15660,1,Baixo,0,0,0,0,1,0
485,33,26–35,Feminino,Solteiro(a),Sales,Sales Representative,Júnior,1,Marketing,Graduação,2851,Q1 — Baixa,350,34,13,0,1,0,0,0,1,1,1,Viaja Raramente,5,2,1.0,0.0,0.0,17106,2,Médio,1,0,0,0,1,1
486,37,36–45,Feminino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,3452,Q2 — Média-Baixa,921,98,20,1,5,4,0,3,17,6,0,Viaja Raramente,10,3,0.2941,2.0,0.8,20712,2,Médio,0,0,0,1,1,0
487,46,46–55,Feminino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Mestrado,5258,Q3 — Média-Alta,1144,30,14,0,1,0,0,0,7,2,0,Sem Viagem,7,2,0.1429,3.0,0.0,47322,0,Baixo,0,0,0,0,0,0
488,41,36–45,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Marketing,Graduação,9355,Q4 — Alta,143,56,18,0,8,7,7,7,8,1,0,Viaja Frequentemente,4,5,1.0,0.0,0.875,84195,2,Médio,0,1,0,1,0,1
491,50,46–55,Masculino,Solteiro(a),Research & Development,Healthcare Representative,Sênior,3,Technical Degree,Graduação,10496,Q4 — Alta,1046,100,15,0,4,3,1,3,20,6,0,Viaja Raramente,10,2,0.2,2.67,0.75,125952,0,Baixo,0,0,0,0,0,0
492,40,36–45,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Técnico,6380,Q3 — Média-Alta,575,68,12,2,6,4,1,0,8,2,1,Viaja Raramente,22,6,0.75,1.0,0.6667,57420,2,Médio,1,0,1,0,0,1
493,31,26–35,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Mestrado,2657,Q1 — Baixa,408,42,16,0,2,2,2,2,3,0,1,Viaja Raramente,9,5,0.6667,,1.0,15942,3,Médio,1,0,0,1,1,0
494,21,18–25,Feminino,Solteiro(a),Sales,Sales Representative,Júnior,1,Life Sciences,Graduação,2716,Q1 — Baixa,156,90,15,0,1,0,0,0,1,1,0,Viaja Raramente,12,0,1.0,0.0,0.0,16296,2,Médio,0,0,0,1,1,1
495,29,26–35,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,2201,Q1 — Baixa,1283,54,16,0,3,2,1,2,6,9,0,Viaja Raramente,23,4,0.5,0.33,0.6667,13206,2,Médio,0,0,1,0,1,0
496,35,26–35,Masculino,Solteiro(a),Research & Development,Healthcare Representative,Pleno,2,Life Sciences,Mestrado,6540,Q3 — Média-Alta,755,97,19,0,1,1,0,0,10,9,0,Viaja Raramente,9,5,0.1,1.0,1.0,58860,1,Baixo,0,0,0,1,0,0
497,27,26–35,Masculino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Técnico,3816,Q2 — Média-Baixa,1469,82,11,1,5,2,0,4,5,1,0,Viaja Raramente,1,2,1.0,0.0,0.4,22896,2,Médio,0,0,0,1,1,0
498,28,26–35,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Life Sciences,Mestrado,5253,Q3 — Média-Alta,304,92,16,0,7,5,0,7,7,1,0,Viaja Raramente,9,1,1.0,0.0,0.7143,47277,0,Baixo,0,0,0,0,0,0
499,49,46–55,Masculino,Solteiro(a),Research & Development,Healthcare Representative,Sênior,3,Other,Graduação,10965,Q4 — Alta,1261,31,24,0,5,2,0,0,26,8,0,Viaja Raramente,7,2,0.1923,2.62,0.4,131580,0,Baixo,0,0,0,0,0,0
500,51,46–55,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Técnico,4936,Q3 — Média-Alta,1178,87,11,1,7,7,0,7,18,4,0,Viaja Raramente,14,2,0.3889,2.75,1.0,44424,0,Baixo,0,0,0,0,0,0
501,36,36–45,Feminino,Casado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,2543,Q1 — Baixa,329,96,13,1,2,2,2,2,6,4,0,Viaja Raramente,2,3,0.3333,1.0,1.0,15258,1,Baixo,0,0,0,0,1,0
502,34,26–35,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Marketing,Graduação,5304,Q3 — Média-Alta,1362,67,13,0,5,2,0,4,9,8,1,Sem Viagem,19,3,0.5556,0.5,0.4,47736,2,Médio,1,0,1,0,0,1
505,55,46–55,Feminino,Solteiro(a),Research & Development,Manager,Especialista,4,Life Sciences,Graduação,16659,Q4 — Alta,1311,97,13,0,5,4,1,2,30,2,1,Viaja Raramente,2,2,0.1667,12.5,0.8,299862,1,Baixo,1,0,0,0,0,0
507,24,18–25,Feminino,Divorciado(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,4260,Q2 — Média-Baixa,1371,77,12,1,5,2,0,3,5,1,1,Viaja Raramente,10,2,1.0,0.0,0.4,38340,2,Médio,1,0,0,0,1,0
508,30,26–35,Masculino,Casado(a),Sales,Sales Representative,Júnior,1,Technical Degree,Ensino Médio,2476,Q1 — Baixa,202,72,18,1,1,0,0,0,1,1,0,Viaja Raramente,2,3,1.0,0.0,0.0,14856,2,Médio,0,0,0,1,1,0
510,26,26–35,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Technical Degree,Ensino Médio,3102,Q2 — Média-Baixa,575,73,22,0,6,4,0,4,7,0,0,Viaja Frequentemente,3,2,0.8571,,0.6667,18612,2,Médio,0,0,0,1,1,1
511,22,18–25,Feminino,Casado(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2244,Q1 — Baixa,253,43,13,1,2,1,1,2,2,1,0,Viaja Raramente,11,1,1.0,0.0,0.5,13464,2,Médio,0,0,0,1,1,0
513,36,36–45,Masculino,Casado(a),Sales,Sales Executive,Sênior,3,Medical,Técnico,7596,Q3 — Média-Alta,164,61,13,2,10,9,9,0,10,1,0,Viaja Raramente,2,2,1.0,0.0,0.9,91152,1,Baixo,0,1,0,0,0,0
514,30,26–35,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Technical Degree,Graduação,2285,Q1 — Baixa,464,40,23,0,1,0,0,0,3,9,1,Viaja Frequentemente,4,4,0.3333,0.22,0.0,13710,2,Médio,1,0,0,0,1,1
515,37,36–45,Feminino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Graduação,3034,Q2 — Média-Baixa,1107,95,12,1,18,7,12,17,18,1,0,Viaja Raramente,14,2,1.0,0.0,0.3889,18204,3,Médio,0,1,0,1,1,0
516,40,36–45,Feminino,Divorciado(a),Sales,Sales Executive,Pleno,2,Marketing,Técnico,5715,Q3 — Média-Alta,759,46,12,2,5,4,1,3,8,7,0,Viaja Raramente,2,5,0.625,0.43,0.8,51435,1,Baixo,0,0,0,1,0,0
517,42,36–45,Feminino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Mestrado,2576,Q1 — Baixa,201,95,16,1,5,2,1,2,8,3,0,Viaja Raramente,1,5,0.625,1.0,0.4,15456,2,Médio,0,0,0,1,1,0
518,37,36–45,Masculino,Solteiro(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Mestrado,4197,Q2 — Média-Baixa,1305,49,12,0,1,0,0,1,18,2,1,Viaja Raramente,10,2,0.0556,8.5,0.0,37773,3,Médio,1,0,0,1,1,0
520,43,36–45,Masculino,Divorciado(a),Research & Development,Research Director,Especialista,4,Life Sciences,Graduação,14336,Q4 — Alta,982,59,11,1,25,10,3,9,25,1,0,Viaja Raramente,12,3,1.0,0.0,0.4,258048,2,Médio,0,1,0,1,0,0
521,40,36–45,Feminino,Casado(a),Research & Development,Laboratory Technician,Pleno,2,Medical,Graduação,3448,Q2 — Média-Baixa,555,78,22,1,1,0,0,0,20,6,0,Viaja Raramente,2,3,0.05,3.17,0.0,31032,1,Baixo,0,0,0,0,1,0
522,54,46–55,Masculino,Casado(a),Research & Development,Research Director,Diretor,5,Medical,Técnico,19406,Q4 — Alta,821,86,11,1,4,2,1,2,24,4,0,Viaja Raramente,5,4,0.1667,5.0,0.5,465744,1,Baixo,0,0,0,1,0,0
523,34,26–35,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,6538,Q3 — Média-Alta,1381,72,15,1,3,2,1,2,6,9,0,Sem Viagem,4,3,0.5,0.33,0.6667,58842,0,Baixo,0,0,0,0,0,0
524,31,26–35,Feminino,Casado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Técnico,4306,Q2 — Média-Baixa,480,31,12,1,13,10,3,12,13,1,0,Viaja Raramente,7,5,1.0,0.0,0.7692,38754,3,Médio,0,1,0,1,1,0
525,43,36–45,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,2258,Q1 — Baixa,313,61,20,1,3,2,1,2,8,7,0,Viaja Frequentemente,21,1,0.375,0.71,0.6667,13548,2,Médio,0,0,1,0,1,0
526,43,36–45,Feminino,Divorciado(a),Research & Development,Healthcare Representative,Pleno,2,Other,Mestrado,4522,Q2 — Média-Baixa,1473,74,14,0,5,2,0,2,8,4,1,Viaja Raramente,8,3,0.625,0.75,0.4,40698,2,Médio,1,0,0,0,1,0
527,25,18–25,Feminino,Solteiro(a),Sales,Sales Executive,Pleno,2,Life Sciences,Técnico,4487,Q2 — Média-Baixa,891,99,11,0,5,4,1,3,5,1,1,Viaja Raramente,4,3,1.0,0.0,0.8,40383,2,Médio,1,0,0,0,1,0
529,37,36–45,Feminino,Casado(a),Research & Development,Research Scientist,Pleno,2,Medical,Doutorado,4449,Q2 — Média-Baixa,1063,72,15,2,13,11,10,7,15,3,1,Sem Viagem,25,2,0.8667,0.67,0.8462,40041,4,Alto,1,1,1,0,1,0
530,31,26–35,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Técnico,2218,Q1 — Baixa,329,98,12,1,4,2,3,2,4,1,0,Viaja Raramente,1,3,1.0,0.0,0.5,13308,3,Médio,0,1,0,1,1,0
531,39,36–45,Masculino,Divorciado(a),Research & Development,Manager,Diretor,5,Life Sciences,Ensino Médio,19197,Q4 — Alta,1218,52,14,1,21,8,1,6,21,1,1,Viaja Frequentemente,1,3,1.0,0.0,0.381,460728,1,Baixo,1,0,0,0,0,0
532,56,55+,Feminino,Casado(a),Sales,Sales Executive,Especialista,4,Life Sciences,Graduação,13212,Q4 — Alta,906,86,11,3,7,7,7,7,36,9,0,Viaja Frequentemente,6,0,0.1944,3.22,1.0,237816,2,Médio,0,1,0,1,0,0
533,30,26–35,Feminino,Solteiro(a),Sales,Sales Executive,Pleno,2,Technical Degree,Graduação,6577,Q3 — Média-Alta,1082,83,11,0,5,4,4,4,6,0,0,Viaja Raramente,12,6,0.8333,,0.8,59193,1,Baixo,0,1,0,0,0,0
534,41,36–45,Masculino,Casado(a),Sales,Sales Executive,Sênior,3,Marketing,Graduação,8392,Q4 — Alta,645,49,16,1,10,7,0,7,10,1,0,Viaja Raramente,1,2,1.0,0.0,0.7,100704,1,Baixo,0,0,0,1,0,0
536,28,26–35,Masculino,Divorciado(a),Research & Development,Laboratory Technician,Pleno,2,Medical,Técnico,4558,Q2 — Média-Baixa,1300,79,12,1,10,0,1,8,10,1,0,Viaja Raramente,17,2,1.0,0.0,0.0,41022,3,Médio,0,0,1,1,1,0
538,25,18–25,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,4031,Q2 — Média-Baixa,688,91,13,1,2,2,0,2,6,5,0,Viaja Raramente,3,5,0.3333,0.8,1.0,24186,2,Médio,0,0,0,1,1,1
543,52,46–55,Masculino,Casado(a),Research & Development,Manufacturing Director,Sênior,3,Medical,Graduação,7969,Q3 — Média-Alta,319,39,14,0,5,4,0,4,28,2,1,Viaja Raramente,3,4,0.1786,11.5,0.8,95628,1,Baixo,1,0,0,0,0,0
544,45,36–45,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Técnico,2654,Q1 — Baixa,192,69,21,2,2,2,0,2,8,3,0,Viaja Raramente,10,3,0.25,2.0,1.0,15924,1,Baixo,0,0,0,0,1,0
546,52,46–55,Feminino,Casado(a),Research & Development,Manager,Especialista,4,Life Sciences,Técnico,16555,Q4 — Alta,1490,30,13,0,5,2,1,4,31,2,0,Viaja Raramente,4,2,0.1613,13.0,0.4,297990,0,Baixo,0,0,0,0,0,0
547,42,36–45,Feminino,Divorciado(a),Research & Development,Research Scientist,Pleno,2,Life Sciences,Técnico,4556,Q2 — Média-Baixa,532,92,11,1,5,4,0,2,19,2,0,Viaja Frequentemente,29,3,0.2632,7.0,0.8,41004,2,Médio,0,0,1,0,1,0
548,30,26–35,Feminino,Solteiro(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Graduação,6091,Q3 — Média-Alta,317,43,20,0,5,4,0,2,11,2,0,Viaja Raramente,2,2,0.4545,3.0,0.8,54819,0,Baixo,0,0,0,0,0,0
549,60,55+,Feminino,Casado(a),Research & Development,Manager,Diretor,5,Life Sciences,Graduação,19566,Q4 — Alta,422,41,11,0,29,8,11,10,33,5,0,Viaja Raramente,7,5,0.8788,0.8,0.2759,469584,2,Médio,0,1,0,1,0,0
550,46,46–55,Feminino,Divorciado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Graduação,4810,Q2 — Média-Baixa,1485,87,14,1,10,7,0,8,19,2,0,Viaja Raramente,18,5,0.5263,4.5,0.7,43290,2,Médio,0,0,1,0,1,0
551,42,36–45,Feminino,Casado(a),Research & Development,Healthcare Representative,Pleno,2,Technical Degree,Mestrado,4523,Q2 — Média-Baixa,1368,88,11,3,6,5,0,4,7,0,0,Viaja Frequentemente,28,4,0.8571,,0.8333,40707,2,Médio,0,0,1,0,1,0
554,24,18–25,Feminino,Solteiro(a),Sales,Sales Representative,Júnior,1,Technical Degree,Ensino Médio,3202,Q2 — Média-Baixa,1448,62,16,0,5,3,1,4,6,1,1,Viaja Raramente,1,4,0.8333,1.0,0.6,19212,3,Médio,1,0,0,1,1,1
555,34,26–35,Feminino,Divorciado(a),Sales,Sales Representative,Júnior,1,Marketing,Técnico,2351,Q1 — Baixa,296,33,16,1,2,2,1,0,3,0,0,Viaja Frequentemente,6,3,0.6667,,1.0,14106,1,Baixo,0,0,0,0,1,1
556,38,36–45,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Técnico,1702,Q1 — Baixa,1490,42,23,1,1,0,0,0,1,1,1,Viaja Frequentemente,2,3,1.0,0.0,0.0,10212,2,Médio,1,0,0,0,1,0
558,40,36–45,Feminino,Casado(a),Sales,Manager,Diretor,5,Life Sciences,Mestrado,18041,Q4 — Alta,1398,79,14,0,20,15,1,12,21,0,0,Viaja Raramente,2,2,0.9524,,0.75,432984,0,Baixo,0,0,0,0,0,0
560,26,26–35,Feminino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,2886,Q1 — Baixa,1349,90,22,2,3,2,0,2,3,1,0,Viaja Raramente,23,3,1.0,0.0,0.6667,17316,2,Médio,0,0,1,0,1,0
562,30,26–35,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Graduação,2097,Q1 — Baixa,1400,53,15,1,5,3,1,4,9,4,0,Sem Viagem,3,3,0.5556,1.0,0.6,12582,1,Baixo,0,0,0,0,1,0
564,29,26–35,Masculino,Casado(a),Research & Development,Research Director,Sênior,3,Medical,Mestrado,11935,Q4 — Alta,986,93,18,0,10,2,0,7,10,1,0,Viaja Raramente,3,2,1.0,0.0,0.2,143220,0,Baixo,0,0,0,0,0,0
565,29,26–35,Feminino,Casado(a),Research & Development,Research Scientist,Júnior,1,Technical Degree,Doutorado,2546,Q1 — Baixa,408,71,16,0,2,2,1,1,6,5,0,Viaja Raramente,25,2,0.3333,0.8,1.0,15276,3,Médio,0,0,1,1,1,1
566,19,18–25,Masculino,Solteiro(a),Human Resources,Human Resources,Júnior,1,Technical Degree,Técnico,2564,Q1 — Baixa,489,52,12,0,1,0,0,0,1,1,0,Viaja Raramente,2,3,1.0,0.0,0.0,15384,1,Baixo,0,0,0,0,1,1
567,30,26–35,Feminino,Casado(a),Sales,Sales Executive,Sênior,3,Other,Mestrado,8412,Q4 — Alta,1398,69,11,0,9,8,7,8,10,0,0,Sem Viagem,22,3,0.9,,0.8889,100944,3,Médio,0,1,1,1,0,0
568,57,55+,Masculino,Divorciado(a),Sales,Manager,Especialista,4,Marketing,Graduação,14118,Q4 — Alta,210,56,12,1,1,0,0,0,32,3,0,Viaja Raramente,29,3,0.0312,10.33,0.0,254124,1,Baixo,0,0,1,0,0,0
569,50,46–55,Masculino,Casado(a),Research & Development,Manager,Especialista,4,Life Sciences,Mestrado,17046,Q4 — Alta,1099,88,15,1,27,10,15,7,28,0,0,Viaja Raramente,29,2,0.9643,,0.3704,306828,2,Médio,0,1,1,0,0,0
571,30,26–35,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,2564,Q1 — Baixa,1116,49,14,0,11,7,6,7,12,0,0,Sem Viagem,2,2,0.9167,,0.6364,15384,2,Médio,0,1,0,0,1,0
573,60,55+,Feminino,Casado(a),Sales,Sales Executive,Sênior,3,Marketing,Graduação,10266,Q4 — Alta,1499,80,19,0,18,13,13,11,22,4,0,Viaja Frequentemente,28,5,0.8182,1.0,0.7222,123192,3,Médio,0,1,1,1,0,0
574,47,46–55,Feminino,Divorciado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Técnico,5070,Q3 — Média-Alta,983,65,13,3,5,0,0,4,20,5,0,Viaja Raramente,2,2,0.25,3.0,0.0,45630,0,Baixo,0,0,0,0,0,0
575,46,46–55,Masculino,Casado(a),Research & Development,Research Director,Especialista,4,Life Sciences,Graduação,17861,Q4 — Alta,1009,51,13,0,3,2,0,1,26,6,0,Viaja Raramente,2,2,0.1154,3.83,0.6667,321498,0,Baixo,0,0,0,0,0,0
577,35,26–35,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Graduação,4230,Q2 — Média-Baixa,144,46,15,0,5,4,4,3,6,0,0,Viaja Raramente,22,2,0.8333,,0.8,25380,3,Médio,0,1,1,0,1,0
578,54,46–55,Feminino,Solteiro(a),Research & Development,Laboratory Technician,Pleno,2,Life Sciences,Mestrado,3780,Q2 — Média-Baixa,548,42,11,0,1,0,0,0,19,7,0,Viaja Raramente,8,3,0.0526,2.57,0.0,34020,1,Baixo,0,0,0,0,1,0
579,34,26–35,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Mestrado,2768,Q1 — Baixa,1303,62,12,1,7,3,5,7,14,3,0,Viaja Raramente,2,3,0.5,2.33,0.4286,16608,2,Médio,0,1,0,0,1,0
580,46,46–55,Feminino,Casado(a),Sales,Sales Executive,Sênior,3,Marketing,Graduação,9071,Q4 — Alta,1125,94,19,1,3,2,1,2,15,2,1,Viaja Raramente,10,3,0.2,6.0,0.6667,108852,1,Baixo,1,0,0,0,0,0
581,31,26–35,Masculino,Divorciado(a),Research & Development,Manufacturing Director,Sênior,3,Life Sciences,Ensino Médio,10648,Q4 — Alta,1274,33,25,1,13,8,0,8,13,1,0,Viaja Raramente,9,6,1.0,0.0,0.6154,127776,1,Baixo,0,0,0,1,0,0
582,33,26–35,Masculino,Casado(a),Research & Development,Manager,Sênior,3,Medical,Ensino Médio,13610,Q4 — Alta,1277,56,12,0,7,6,7,7,15,7,1,Viaja Raramente,15,2,0.4667,1.14,0.8571,163320,2,Médio,1,1,0,0,0,1
