id_funcionario,idade,genero,estado_civil,departamento,cargo,nivel_cargo,nivel_cargo_cod,area_formacao,nivel_educacao,renda_mensal,taxa_diaria,taxa_horaria,perc_aumento_salarial,nivel_stock_option,anos_empresa,anos_cargo_atual,anos_desde_ultima_promocao,anos_mesmo_gestor,anos_experiencia_total,qtd_empresas_anteriores,horas_extras,frequencia_viagem,distancia_casa_km,treinamentos_ultimo_ano,perc_carreira_empresa,media_anos_por_empresa_anterior,indice_estagnacao_cargo,custo_reposicao_est,score_risco,flag_horas_extras,flag_sem_promocao_3a,flag_distancia_alta,flag_satisfacao_baixa,flag_renda_abaixo_mediana,attrition,taxa_diaria_brl,renda_mensal_brl,score_bemestar,prob_attrition,nivel_risco_ml,shap_top1_feat,shap_top2_feat,shap_top3_feat,shap_top1_val,shap_top2_val,shap_top3_val,acao_recomendada
686,26,Feminino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Graduação,2659,991,71,13,1,3,2,0,2,3,1,1,Viaja Raramente,6,2,1.0,0.0,0.6667,15954,2,1,0,0,0,1,0,5698.25,15289.25,3.2,0.1979,Alto,nivel_cargo_cod,faixa_etaria,idade,0.0239,0.021,0.0202,Conversa de retenção personalizada
689,37,Masculino,Casado(a),Research & Development,Manufacturing Director,Sênior,3,Other,Graduação,9434,482,36,15,1,10,7,7,8,10,1,0,Viaja Raramente,3,2,1.0,0.0,0.7,113208,1,0,1,0,0,0,0,2771.5,54245.5,3.0,0.0714,Baixo,anos_desde_ultima_promocao,estado_civil,flag_satisfacao_baixa,0.0073,0.0067,0.0058,Agendar conversa de carreira / promoção
690,29,Feminino,Casado(a),Sales,Sales Executive,Pleno,2,Medical,Técnico,5561,1176,62,14,1,6,0,1,2,6,1,0,Viaja Raramente,3,5,1.0,0.0,0.0,50049,0,0,0,0,0,0,0,6762.0,31975.75,2.2,0.1417,Médio,equilibrio_vida_trabalho_cod,score_bemestar,faixa_etaria,0.0286,0.0252,0.0235,Revisar jornada e flexibilidade
691,35,Masculino,Solteiro(a),Research & Development,Research Scientist,Pleno,2,Life Sciences,Mestrado,6646,1017,82,13,0,17,11,11,8,17,1,0,Viaja Raramente,6,3,1.0,0.0,0.6471,59814,1,0,1,0,0,0,0,5847.75,38214.5,2.4,0.1329,Médio,envolvimento_trabalho_cod,nivel_stock_option,score_bemestar,0.0524,0.0511,0.0272,Aumentar desafios / responsabilidades
692,33,Masculino,Divorciado(a),Research & Development,Healthcare Representative,Pleno,2,Life Sciences,Graduação,7725,1296,30,23,1,13,11,4,7,15,3,0,Viaja Frequentemente,6,2,0.8667,0.67,0.8462,69525,1,0,1,0,0,0,0,7452.0,44418.75,2.8,0.0889,Baixo,equilibrio_vida_trabalho_cod,media_anos_por_empresa_anterior,faixa_etaria,0.0325,0.0206,0.0205,Revisar jornada e flexibilidade
698,54,Masculino,Casado(a),Human Resources,Human Resources,Sênior,3,Medical,Mestrado,10725,397,88,15,1,9,7,7,1,16,2,0,Viaja Raramente,19,1,0.5625,3.5,0.7778,128700,3,0,1,1,1,0,0,2282.75,61668.75,3.0,0.1442,Médio,satisfacao_trabalho_cod,anos_mesmo_gestor,taxa_diaria_brl,0.0209,0.0173,0.0116,Conversa 1:1 sobre satisfação no trabalho
699,36,Masculino,Divorciado(a),Research & Development,Manufacturing Director,Pleno,2,Medical,Técnico,8847,913,48,11,1,3,2,0,2,13,2,1,Viaja Raramente,9,2,0.2308,5.0,0.6667,79623,2,1,0,0,1,0,0,5249.75,50870.25,2.4,0.2011,Alto,score_bemestar,envolvimento_trabalho_cod,satisfacao_trabalho_cod,0.0409,0.0325,0.0225,Programa de bem-estar e saúde mental
700,27,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Mestrado,2045,1115,54,13,0,4,2,1,1,5,0,0,Viaja Raramente,3,0,0.8,,0.5,12270,1,0,0,0,0,1,0,6411.25,11758.75,2.8,0.2717,Alto,nivel_stock_option,anos_mesmo_gestor,renda_mensal_brl,0.0426,0.0341,0.029,Revisar benefícios e stock options
701,20,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Ensino Médio,1009,1362,32,11,0,1,0,1,1,1,1,1,Viaja Raramente,10,5,1.0,0.0,0.0,6054,2,1,0,0,0,1,1,7831.5,5801.75,3.4,0.6463,Crítico,faixa_etaria,nivel_stock_option,anos_experiencia_total,0.0619,0.0557,0.0429,Conversa de retenção personalizada
702,33,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Graduação,3348,1076,70,11,0,10,8,9,7,10,1,1,Viaja Frequentemente,3,3,1.0,0.0,0.8,20088,4,1,1,0,1,1,1,6187.0,19251.0,1.8,0.4871,Crítico,nivel_stock_option,score_bemestar,faixa_etaria,0.0757,0.0389,0.0358,Revisar benefícios e stock options
704,35,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Graduação,1281,727,41,18,2,1,0,0,0,1,1,0,Sem Viagem,3,3,1.0,0.0,0.0,7686,1,0,0,0,0,1,0,4180.25,7365.75,2.8,0.4433,Crítico,anos_mesmo_gestor,anos_empresa,faixa_etaria,0.046,0.0355,0.0311,Conversa de retenção personalizada
705,23,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2819,885,58,16,1,3,2,0,2,5,2,0,Viaja Raramente,4,3,0.6,1.0,0.6667,16914,2,0,0,0,1,1,0,5088.75,16209.25,2.2,0.3472,Crítico,faixa_etaria,score_bemestar,satisfacao_ambiente_cod,0.0542,0.0421,0.0331,Conversa de retenção personalizada
707,25,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Graduação,4851,810,57,22,1,3,2,1,2,4,0,0,Viaja Raramente,8,4,0.75,,0.6667,43659,2,0,0,0,1,1,0,4657.5,27893.25,3.2,0.0894,Baixo,faixa_etaria,satisfacao_trabalho_cod,idade,0.0398,0.0163,0.0103,Conversa de retenção personalizada
709,38,Feminino,Solteiro(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,4028,243,46,20,0,7,7,0,5,8,0,0,Viaja Raramente,7,2,0.875,,1.0,36252,1,0,0,0,0,1,0,1397.25,23161.0,2.8,0.0893,Baixo,nivel_stock_option,envolvimento_trabalho_cod,satisfacao_relacionamento_cod,0.0452,0.0235,0.013,Revisar benefícios e stock options
710,29,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Mestrado,2720,806,76,18,1,10,7,2,8,10,1,0,Viaja Frequentemente,1,5,1.0,0.0,0.7,16320,1,0,0,0,0,1,0,4634.5,15640.0,2.8,0.1015,Baixo,envolvimento_trabalho_cod,frequencia_viagem,satisfacao_ambiente_cod,0.0459,0.0243,0.0137,Aumentar desafios / responsabilidades
712,48,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Marketing,Ensino Médio,8120,817,56,12,0,2,2,2,2,12,3,0,Viaja Raramente,2,3,0.1667,3.33,1.0,73080,1,0,0,0,1,0,0,4697.75,46690.0,3.0,0.1467,Médio,nivel_stock_option,satisfacao_trabalho_cod,satisfacao_ambiente_cod,0.0466,0.0231,0.0217,Revisar benefícios e stock options
714,27,Feminino,Divorciado(a),Sales,Sales Executive,Pleno,2,Medical,Ensino Médio,4647,1410,71,20,2,6,5,0,4,6,1,1,Viaja Frequentemente,3,3,1.0,0.0,0.8333,41823,2,1,0,0,0,1,0,8107.5,26720.25,3.4,0.0969,Baixo,frequencia_viagem,faixa_etaria,flag_horas_extras,0.0203,0.0184,0.0129,Conversa de retenção personalizada
715,37,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Técnico,4680,1225,80,17,0,1,0,0,0,4,3,0,Viaja Raramente,10,2,0.25,1.0,0.0,28080,1,0,0,0,0,1,0,7043.75,26910.0,3.2,0.1428,Médio,nivel_stock_option,anos_mesmo_gestor,nivel_cargo_cod,0.049,0.0242,0.0158,Revisar benefícios e stock options
716,50,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Ensino Médio,3221,1207,74,11,3,20,8,3,8,20,1,1,Viaja Raramente,28,3,1.0,0.0,0.4,19326,4,1,1,1,0,1,0,6940.25,18520.75,3.4,0.1242,Médio,nivel_cargo_cod,nivel_risco,flag_horas_extras,0.0181,0.0138,0.0108,Conversa de retenção personalizada
717,34,Feminino,Solteiro(a),Research & Development,Healthcare Representative,Sênior,3,Medical,Graduação,8621,1442,46,14,0,8,7,7,7,9,1,0,Viaja Raramente,9,3,0.8889,1.0,0.875,103452,2,0,1,0,1,0,0,8291.5,49570.75,2.8,0.2154,Alto,nivel_stock_option,faixa_etaria,satisfacao_trabalho_cod,0.058,0.0274,0.0222,Revisar benefícios e stock options
720,24,Feminino,Solteiro(a),Sales,Sales Executive,Pleno,2,Life Sciences,Técnico,4577,693,65,14,0,2,2,2,0,4,9,0,Viaja Raramente,3,3,0.5,0.22,1.0,41193,1,0,0,0,0,1,1,3984.75,26317.75,2.2,0.564,Crítico,nivel_stock_option,faixa_etaria,score_bemestar,0.0598,0.0588,0.054,Revisar benefícios e stock options
721,39,Feminino,Solteiro(a),Research & Development,Healthcare Representative,Pleno,2,Technical Degree,Mestrado,4553,408,80,11,0,20,7,11,10,20,1,0,Viaja Raramente,2,4,1.0,0.0,0.35,40977,2,0,1,0,0,1,0,2346.0,26179.75,2.6,0.107,Baixo,nivel_stock_option,envolvimento_trabalho_cod,satisfacao_relacionamento_cod,0.0432,0.0256,0.0139,Revisar benefícios e stock options
722,32,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Marketing,Graduação,5396,929,55,12,0,10,7,0,8,10,1,0,Viaja Raramente,10,2,1.0,0.0,0.7,48564,0,0,0,0,0,0,0,5341.75,31027.0,3.4,0.0566,Baixo,nivel_stock_option,equilibrio_vida_trabalho_cod,faixa_etaria,0.0433,0.0334,0.0105,Revisar benefícios e stock options
723,50,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Technical Degree,Técnico,6796,562,50,14,1,4,3,1,3,18,3,1,Viaja Frequentemente,8,4,0.2222,4.67,0.75,61164,1,1,0,0,0,0,1,3231.5,39077.0,2.4,0.6032,Crítico,frequencia_viagem,score_bemestar,satisfacao_ambiente_cod,0.0564,0.0558,0.039,Conversa de retenção personalizada
724,38,Feminino,Solteiro(a),Research & Development,Healthcare Representative,Pleno,2,Life Sciences,Mestrado,7625,827,33,13,0,9,7,1,8,10,0,0,Viaja Raramente,1,4,0.9,,0.7778,68625,0,0,0,0,0,0,0,4755.25,43843.75,3.0,0.117,Médio,nivel_stock_option,equilibrio_vida_trabalho_cod,satisfacao_ambiente_cod,0.0431,0.0338,0.0191,Revisar benefícios e stock options
725,27,Feminino,Casado(a),Research & Development,Manufacturing Director,Sênior,3,Life Sciences,Técnico,7412,608,68,11,0,9,7,0,7,9,1,0,Viaja Raramente,1,3,1.0,0.0,0.7778,88944,1,0,0,0,1,0,0,3496.0,42619.0,2.8,0.1572,Médio,nivel_stock_option,satisfacao_trabalho_cod,faixa_etaria,0.0544,0.0199,0.0186,Revisar benefícios e stock options
727,32,Feminino,Solteiro(a),Research & Development,Research Director,Sênior,3,Life Sciences,Técnico,11159,1018,39,15,0,7,7,7,7,10,3,0,Viaja Raramente,3,6,0.7,1.0,1.0,133908,1,0,1,0,0,0,0,5853.5,64164.25,3.4,0.0931,Baixo,nivel_stock_option,anos_desde_ultima_promocao,faixa_etaria,0.0405,0.0169,0.0144,Revisar benefícios e stock options
728,47,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,4960,703,42,12,0,7,7,1,7,20,2,0,Viaja Raramente,14,2,0.35,6.5,1.0,44640,1,0,0,0,1,0,0,4042.25,28520.0,3.0,0.0777,Baixo,nivel_stock_option,satisfacao_trabalho_cod,distancia_casa_km,0.0462,0.0267,0.0077,Revisar benefícios e stock options
729,40,Masculino,Casado(a),Sales,Sales Executive,Sênior,3,Life Sciences,Mestrado,10475,580,48,21,1,18,13,1,12,20,5,1,Viaja Frequentemente,5,2,0.9,0.4,0.7222,125700,2,1,0,0,1,0,0,3335.0,60231.25,2.6,0.1156,Médio,envolvimento_trabalho_cod,satisfacao_trabalho_cod,frequencia_viagem,0.0268,0.0226,0.0185,Aumentar desafios / responsabilidades
730,53,Masculino,Casado(a),Research & Development,Research Director,Especialista,4,Life Sciences,Graduação,14814,970,59,19,0,5,1,1,3,32,3,0,Viaja Raramente,7,3,0.1562,9.0,0.2,266652,0,0,0,0,0,0,0,5577.5,85180.5,3.2,0.074,Baixo,nivel_stock_option,indice_estagnacao_cargo,estado_civil,0.0488,0.0129,0.0093,Revisar benefícios e stock options
731,41,Masculino,Divorciado(a),Human Resources,Manager,Diretor,5,Human Resources,Mestrado,19141,427,73,15,3,21,6,12,6,23,3,0,Viaja Raramente,10,2,0.913,0.67,0.2857,459384,1,0,1,0,0,0,0,2455.25,110060.75,2.4,0.2937,Alto,envolvimento_trabalho_cod,score_bemestar,media_anos_por_empresa_anterior,0.0346,0.0308,0.03,Aumentar desafios / responsabilidades
732,60,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Marketing,Mestrado,5405,1179,84,14,0,2,2,2,2,10,8,0,Viaja Raramente,16,1,0.2,1.0,1.0,48645,2,0,0,1,1,0,0,6779.25,31078.75,2.4,0.2375,Alto,nivel_stock_option,score_bemestar,satisfacao_trabalho_cod,0.0567,0.0335,0.0275,Revisar benefícios e stock options
733,27,Masculino,Divorciado(a),Research & Development,Manufacturing Director,Sênior,3,Life Sciences,Técnico,8793,294,32,21,2,9,7,1,7,9,1,0,Viaja Frequentemente,10,4,1.0,0.0,0.7778,105516,1,0,0,0,1,0,0,1690.5,50559.75,2.6,0.1148,Médio,equilibrio_vida_trabalho_cod,frequencia_viagem,faixa_etaria,0.027,0.0244,0.0181,Revisar jornada e flexibilidade
734,41,Masculino,Casado(a),Human Resources,Manager,Diretor,5,Human Resources,Graduação,19189,314,59,12,1,22,7,2,10,22,1,0,Viaja Raramente,1,3,1.0,0.0,0.3182,460536,0,0,0,0,0,0,0,1805.5,110336.75,2.8,0.1273,Médio,envolvimento_trabalho_cod,indice_estagnacao_cargo,taxa_diaria_brl,0.0252,0.0126,0.0112,Aumentar desafios / responsabilidades
738,50,Masculino,Casado(a),Sales,Sales Representative,Júnior,1,Marketing,Mestrado,3875,316,54,15,1,2,2,2,2,4,7,0,Viaja Raramente,8,2,0.5,0.29,1.0,23250,2,0,0,0,1,1,0,1817.0,22281.25,3.2,0.0938,Baixo,satisfacao_trabalho_cod,media_anos_por_empresa_anterior,nivel_cargo_cod,0.0177,0.0133,0.0109,Conversa 1:1 sobre satisfação no trabalho
741,28,Feminino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Life Sciences,Técnico,2216,654,67,13,0,7,7,3,7,10,7,1,Viaja Raramente,1,4,0.7,0.43,1.0,13296,4,1,1,0,1,1,1,3760.5,12742.0,2.2,0.7616,Crítico,envolvimento_trabalho_cod,nivel_stock_option,score_bemestar,0.0733,0.0694,0.0653,Aumentar desafios / responsabilidades
742,36,Feminino,Casado(a),Research & Development,Research Director,Sênior,3,Life Sciences,Graduação,11713,427,63,14,1,8,7,0,5,10,9,0,Sem Viagem,8,2,0.8,0.22,0.875,140556,1,0,0,0,1,0,0,2455.25,67349.75,2.0,0.2158,Alto,satisfacao_ambiente_cod,score_bemestar,satisfacao_trabalho_cod,0.032,0.022,0.0212,Avaliar condições e ambiente de trabalho
743,38,Feminino,Solteiro(a),Research & Development,Manufacturing Director,Sênior,3,Life Sciences,Graduação,7861,168,81,14,0,1,0,0,0,10,4,1,Viaja Raramente,1,4,0.1,2.25,0.0,94332,1,1,0,0,0,0,0,966.0,45200.75,3.4,0.0957,Baixo,nivel_stock_option,anos_mesmo_gestor,anos_empresa,0.0335,0.0161,0.011,Revisar benefícios e stock options
744,44,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Graduação,3708,381,49,14,0,5,2,1,4,9,2,0,Sem Viagem,24,5,0.5556,2.0,0.4,22248,2,0,0,1,0,1,0,2190.75,21321.0,2.2,0.5209,Crítico,envolvimento_trabalho_cod,score_bemestar,nivel_stock_option,0.0611,0.0593,0.0585,Aumentar desafios / responsabilidades
746,47,Feminino,Divorciado(a),Sales,Sales Executive,Especialista,4,Medical,Graduação,13770,217,49,12,2,22,2,11,13,28,9,1,Viaja Frequentemente,3,2,0.7857,0.67,0.0909,247860,2,1,1,0,0,0,0,1247.75,79177.5,3.2,0.1803,Alto,equilibrio_vida_trabalho_cod,taxa_diaria_brl,media_anos_por_empresa_anterior,0.0328,0.0163,0.0163,Revisar jornada e flexibilidade
747,30,Masculino,Divorciado(a),Sales,Sales Executive,Pleno,2,Marketing,Doutorado,5304,501,99,23,1,8,7,7,7,10,7,0,Viaja Raramente,27,2,0.8,0.29,0.875,47736,2,0,1,1,0,0,0,2880.75,30498.0,3.2,0.1109,Médio,equilibrio_vida_trabalho_cod,media_anos_por_empresa_anterior,distancia_casa_km,0.0319,0.0151,0.0131,Revisar jornada e flexibilidade
749,29,Masculino,Solteiro(a),Sales,Sales Representative,Júnior,1,Life Sciences,Graduação,2642,1396,99,11,0,1,0,0,0,1,1,0,Viaja Raramente,10,6,1.0,0.0,0.0,15852,1,0,0,0,0,1,0,8027.0,15191.5,3.0,0.5207,Crítico,nivel_stock_option,anos_experiencia_total,anos_mesmo_gestor,0.0678,0.0468,0.038,Revisar benefícios e stock options
752,42,Masculino,Divorciado(a),Research & Development,Research Scientist,Júnior,1,Medical,Graduação,2759,933,57,12,0,2,2,2,2,7,6,1,Viaja Frequentemente,19,2,0.2857,0.83,1.0,16554,3,1,0,1,0,1,1,5364.75,15864.25,3.4,0.2614,Alto,nivel_stock_option,frequencia_viagem,estado_civil,0.0506,0.0226,0.0159,Revisar benefícios e stock options
754,43,Masculino,Casado(a),Sales,Sales Executive,Pleno,2,Life Sciences,Graduação,6804,775,47,18,1,2,2,2,2,7,3,0,Viaja Frequentemente,15,5,0.2857,1.67,1.0,61236,0,0,0,0,0,0,0,4456.25,39123.0,3.2,0.1186,Médio,envolvimento_trabalho_cod,frequencia_viagem,distancia_casa_km,0.0281,0.0237,0.0121,Aumentar desafios / responsabilidades
757,34,Feminino,Solteiro(a),Research & Development,Healthcare Representative,Pleno,2,Medical,Técnico,6142,970,96,11,0,5,1,4,3,10,3,0,Viaja Raramente,8,2,0.5,1.67,0.2,55278,1,0,1,0,0,0,0,5577.5,35316.5,3.0,0.1795,Alto,nivel_stock_option,faixa_etaria,satisfacao_ambiente_cod,0.0448,0.03,0.0208,Revisar benefícios e stock options
758,23,Masculino,Casado(a),Research & Development,Laboratory Technician,Júnior,1,Medical,Ensino Médio,2500,650,37,14,1,4,3,0,2,5,1,0,Viaja Raramente,9,2,0.8,1.0,0.75,15000,2,0,0,0,1,1,0,3737.5,14375.0,2.8,0.2246,Alto,faixa_etaria,satisfacao_trabalho_cod,nivel_cargo_cod,0.0431,0.0221,0.0172,Conversa de retenção personalizada
760,39,Feminino,Casado(a),Human Resources,Human Resources,Pleno,2,Human Resources,Graduação,6389,141,44,15,1,8,3,3,6,12,9,0,Viaja Raramente,3,3,0.6667,0.44,0.375,57501,2,0,1,0,1,0,0,810.75,36736.75,2.6,0.2777,Alto,equilibrio_vida_trabalho_cod,media_anos_por_empresa_anterior,satisfacao_trabalho_cod,0.0524,0.0257,0.0228,Revisar jornada e flexibilidade
762,56,Masculino,Casado(a),Research & Development,Healthcare Representative,Especialista,4,Medical,Graduação,11103,832,81,11,0,10,7,1,1,30,7,0,Viaja Raramente,9,1,0.3333,2.86,0.7,199854,0,0,0,0,0,0,0,4784.0,63842.25,3.0,0.1563,Médio,nivel_stock_option,equilibrio_vida_trabalho_cod,perc_aumento_salarial,0.0444,0.0351,0.0118,Revisar benefícios e stock options
763,40,Feminino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Ensino Médio,2342,804,86,20,0,4,2,2,3,5,0,1,Viaja Raramente,2,2,0.8,,0.5,14052,2,1,0,0,0,1,0,4623.0,13466.5,3.2,0.1673,Médio,equilibrio_vida_trabalho_cod,nivel_stock_option,envolvimento_trabalho_cod,0.0328,0.0323,0.0265,Revisar jornada e flexibilidade
764,27,Feminino,Solteiro(a),Research & Development,Healthcare Representative,Pleno,2,Medical,Graduação,6811,975,55,19,0,7,6,0,7,9,8,0,Viaja Raramente,7,2,0.7778,0.25,0.8571,61299,1,0,0,0,1,0,0,5606.25,39163.25,1.8,0.3773,Crítico,nivel_stock_option,equilibrio_vida_trabalho_cod,score_bemestar,0.0757,0.0406,0.0355,Revisar benefícios e stock options
766,29,Masculino,Divorciado(a),Sales,Sales Representative,Júnior,1,Marketing,Graduação,2297,1090,83,14,2,2,2,2,2,2,1,0,Viaja Raramente,10,2,1.0,0.0,1.0,13782,2,0,0,0,1,1,0,6267.5,13207.75,3.2,0.1425,Médio,anos_experiencia_total,renda_mensal_brl,satisfacao_trabalho_cod,0.0237,0.0204,0.0197,Conversa de retenção personalizada
769,53,Masculino,Solteiro(a),Research & Development,Laboratory Technician,Pleno,2,Life Sciences,Graduação,2450,346,86,17,0,2,2,2,2,19,2,0,Viaja Raramente,6,4,0.1053,8.5,1.0,22050,1,0,0,0,0,1,0,1989.5,14087.5,3.6,0.0571,Baixo,nivel_stock_option,renda_mensal_brl,faixa_renda,0.0281,0.0099,0.0063,Revisar benefícios e stock options
771,35,Feminino,Divorciado(a),Research & Development,Healthcare Representative,Pleno,2,Life Sciences,Mestrado,5093,1225,61,11,1,1,0,0,0,16,2,0,Sem Viagem,2,2,0.0625,7.5,0.0,45837,1,0,0,0,1,0,0,7043.75,29284.75,2.6,0.387,Crítico,faixa_etaria,anos_mesmo_gestor,satisfacao_trabalho_cod,0.0511,0.0386,0.0307,Conversa de retenção personalizada
772,32,Masculino,Casado(a),Research & Development,Laboratory Technician,Pleno,2,Life Sciences,Mestrado,5309,430,80,15,2,10,8,4,7,10,1,0,Viaja Frequentemente,24,2,1.0,0.0,0.8,47781,2,0,1,1,0,0,0,2472.5,30526.75,3.0,0.0841,Baixo,satisfacao_ambiente_cod,distancia_casa_km,frequencia_viagem,0.0317,0.017,0.0162,Avaliar condições e ambiente de trabalho
773,38,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Medical,Doutorado,3057,268,92,13,1,1,0,0,1,6,6,1,Viaja Raramente,2,0,0.1667,0.83,0.0,18342,2,1,0,0,0,1,0,1541.0,17577.75,2.6,0.3458,Crítico,equilibrio_vida_trabalho_cod,anos_mesmo_gestor,media_anos_por_empresa_anterior,0.0537,0.0248,0.0185,Revisar jornada e flexibilidade
775,34,Feminino,Divorciado(a),Research & Development,Manufacturing Director,Pleno,2,Life Sciences,Doutorado,5121,167,32,14,1,0,0,0,0,7,3,0,Viaja Raramente,8,3,0.0,2.33,,46089,1,0,0,0,1,0,0,960.25,29445.75,2.4,0.3835,Crítico,faixa_etaria,score_bemestar,anos_empresa,0.0493,0.0457,0.0298,Conversa de retenção personalizada
776,52,Masculino,Casado(a),Sales,Manager,Especialista,4,Marketing,Mestrado,16856,621,31,11,0,34,6,1,16,34,1,0,Viaja Raramente,3,3,1.0,0.0,0.1765,303408,1,0,0,0,1,0,0,3570.75,96922.0,2.2,0.1914,Alto,nivel_stock_option,envolvimento_trabalho_cod,score_bemestar,0.0599,0.0336,0.0255,Revisar benefícios e stock options
780,33,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Other,Mestrado,2686,527,63,13,0,10,9,7,8,10,1,1,Viaja Raramente,1,2,1.0,0.0,0.9,16116,3,1,1,0,0,1,1,3030.25,15444.5,3.2,0.1755,Médio,nivel_stock_option,equilibrio_vida_trabalho_cod,horas_extras,0.0477,0.027,0.0181,Revisar benefícios e stock options
781,25,Feminino,Solteiro(a),Sales,Sales Executive,Pleno,2,Medical,Ensino Médio,6180,883,32,23,0,6,5,1,4,6,1,0,Viaja Raramente,26,5,1.0,0.0,0.8333,55620,1,0,0,1,0,0,0,5077.25,35535.0,2.8,0.1916,Alto,nivel_stock_option,faixa_etaria,equilibrio_vida_trabalho_cod,0.0492,0.0445,0.033,Revisar benefícios e stock options
783,45,Masculino,Solteiro(a),Sales,Sales Representative,Pleno,2,Technical Degree,Técnico,6632,954,46,13,0,8,7,3,1,9,0,0,Viaja Raramente,2,3,0.8889,,0.875,59688,1,0,1,0,0,0,0,5485.5,38134.0,2.0,0.2498,Alto,nivel_stock_option,envolvimento_trabalho_cod,score_bemestar,0.0584,0.0572,0.0366,Revisar benefícios e stock options
784,23,Masculino,Solteiro(a),Research & Development,Research Scientist,Júnior,1,Medical,Ensino Médio,3505,310,79,18,0,2,2,0,2,2,1,0,Viaja Raramente,10,3,1.0,0.0,1.0,21030,1,0,0,0,0,1,0,1782.5,20153.75,3.0,0.2103,Alto,nivel_stock_option,faixa_etaria,anos_experiencia_total,0.0473,0.0429,0.0255,Revisar benefícios e stock options
785,47,Feminino,Solteiro(a),Sales,Sales Executive,Pleno,2,Life Sciences,Técnico,6397,719,77,12,0,5,4,1,3,8,4,1,Viaja Frequentemente,27,2,0.625,0.75,0.8,57573,2,1,0,1,0,0,1,4134.25,36782.75,3.2,0.5525,Crítico,nivel_stock_option,satisfacao_ambiente_cod,media_anos_por_empresa_anterior,0.0598,0.0472,0.0338,Revisar benefícios e stock options
786,34,Masculino,Solteiro(a),Sales,Sales Executive,Pleno,2,Other,Graduação,6274,304,60,22,0,6,5,1,4,6,1,0,Viaja Raramente,2,5,1.0,0.0,0.8333,56466,0,0,0,0,0,0,0,1748.0,36075.5,3.4,0.0563,Baixo,nivel_stock_option,faixa_etaria,taxa_diaria_brl,0.0399,0.0142,0.0053,Revisar benefícios e stock options
787,55,Masculino,Casado(a),Research & Development,Manager,Diretor,5,Medical,Graduação,19859,725,78,13,1,5,2,1,4,24,5,1,Viaja Raramente,2,2,0.2083,3.8,0.4,476616,2,1,0,0,1,0,1,4168.75,114189.25,3.0,0.3818,Crítico,satisfacao_trabalho_cod,indice_estagnacao_cargo,qtd_empresas_anteriores,0.0371,0.0234,0.0163,Conversa 1:1 sobre satisfação no trabalho
789,36,Masculino,Solteiro(a),Sales,Sales Executive,Sênior,3,Life Sciences,Mestrado,7587,1434,76,15,0,10,7,0,9,10,1,0,Sem Viagem,8,1,1.0,0.0,0.7,91044,1,0,0,0,1,0,0,8245.5,43625.25,1.8,0.2347,Alto,nivel_stock_option,score_bemestar,satisfacao_ambiente_cod,0.0662,0.0328,0.0288,Revisar benefícios e stock options
791,52,Masculino,Casado(a),Research & Development,Research Scientist,Júnior,1,Medical,Mestrado,4258,715,41,18,1,4,3,1,2,5,0,0,Sem Viagem,19,3,0.8,,0.75,25548,2,0,0,1,0,1,0,4111.25,24483.5,3.0,0.0706,Baixo,satisfacao_relacionamento_cod,frequencia_viagem,nivel_cargo_cod,0.0147,0.014,0.0112,Avaliar dinâmica de equipe / gestor
792,26,Feminino,Divorciado(a),Research & Development,Laboratory Technician,Júnior,1,Life Sciences,Técnico,4364,575,71,14,1,2,2,2,0,5,3,0,Viaja Frequentemente,1,2,0.4,1.0,1.0,26184,1,0,0,0,0,1,0,3306.25,25093.0,2.0,0.392,Crítico,envolvimento_trabalho_cod,score_bemestar,faixa_etaria,0.0435,0.0425,0.035,Aumentar desafios / responsabilidades
